price_date,price_value
2023-08-14 00:00:00,96.25
2023-08-15 00:00:00,95.6
2023-08-16 00:00:00,95
2023-08-18 00:00:00,94
2023-08-21 00:00:00,93.35
2023-08-22 00:00:00,92.75
2023-08-23 00:00:00,94.35
2023-08-24 00:00:00,95.5
2023-08-25 00:00:00,95.4
2023-08-28 00:00:00,95.2
2023-08-29 00:00:00,95.5
2023-08-30 00:00:00,96.75
2023-08-31 00:00:00,96.5
2023-09-01 00:00:00,96.6
2023-09-04 00:00:00,96.4
2023-09-05 00:00:00,95.9
2023-09-06 00:00:00,95
2023-09-07 00:00:00,94.75
2023-09-08 00:00:00,96.5
2023-09-11 00:00:00,94.75
2023-09-12 00:00:00,94
2023-09-13 00:00:00,93.9
2023-09-14 00:00:00,94.75
2023-09-14 00:00:00,94.75
2023-09-18 00:00:00,93.5
2023-09-19 00:00:00,93.6
2023-09-20 00:00:00,93.25
2023-09-21 00:00:00,92.5
2023-09-22 00:00:00,91.5
2023-09-25 00:00:00,91.9
2023-09-26 00:00:00,90.75
2023-09-27 00:00:00,90.65
2023-09-29 00:00:00,90.4
2023-10-02 00:00:00,90.25
2023-10-03 00:00:00,89.6
2023-10-03 00:00:00,89.6
2023-10-04 00:00:00,86.3
2023-10-05 00:00:00,88.5
2023-10-09 00:00:00,87.75
2023-10-10 00:00:00,88.8
2023-10-11 00:00:00,89.25
2023-10-12 00:00:00,89.35
2023-10-13 00:00:00,88.75
2023-10-16 00:00:00,88.5
2023-10-17 00:00:00,88
2023-10-18 00:00:00,87.25
2023-10-20 00:00:00,85.85
2023-10-23 00:00:00,84.5
2023-10-23 00:00:00,84.5
2023-10-25 00:00:00,87.3
2023-10-25 00:00:00,87.3
2023-10-26 00:00:00,85.25
2023-10-27 00:00:00,86.65
2023-10-27 00:00:00,86.65
2023-10-31 00:00:00,86.2
2023-10-31 00:00:00,86.2
2023-10-31 00:00:00,86.2
2023-10-31 00:00:00,86.2
2023-11-07 00:00:00,89.75
2023-11-08 00:00:00,90.45
2023-11-09 00:00:00,91.15
2023-11-10 00:00:00,89.8
2023-11-13 00:00:00,89.9
2023-11-14 00:00:00,90.5
2023-11-14 00:00:00,90.5
2023-11-14 00:00:00,90.5
2023-11-14 00:00:00,90.5
2023-11-15 00:00:00,92.25
2023-11-16 00:00:00,91.75
2023-11-16 00:00:00,91.75
2023-11-20 00:00:00,92.25
2023-11-20 00:00:00,92.25
2023-11-22 00:00:00,93.25
2023-11-23 00:00:00,93.5
2023-11-24 00:00:00,93.65
2023-11-27 00:00:00,93.25
2023-11-28 00:00:00,94
2023-11-29 00:00:00,94.85
2023-11-30 00:00:00,95.5
2023-12-01 00:00:00,95.75
2023-12-04 00:00:00,96.25
2023-12-05 00:00:00,96.25
2023-12-06 00:00:00,97.4
2023-12-07 00:00:00,99
2023-12-08 00:00:00,98.5
2023-12-11 00:00:00,98
2023-12-12 00:00:00,97.8
2023-12-13 00:00:00,98.4
2023-12-14 00:00:00,101.6
2023-12-15 00:00:00,102
2023-12-15 00:00:00,102
2023-12-19 00:00:00,102.5
2023-12-20 00:00:00,102.3
2023-12-21 00:00:00,102.85
2023-12-22 00:00:00,102.75
2023-12-27 00:00:00,103
2023-12-28 00:00:00,103.4
2023-12-29 00:00:00,103.75
2024-01-02 00:00:00,103.5
2024-01-03 00:00:00,100.5
2024-01-03 00:00:00,100.5
2024-01-05 00:00:00,98.55
2024-01-08 00:00:00,96.65
2024-01-09 00:00:00,97.4
2024-01-10 00:00:00,97.5
2024-01-11 00:00:00,98.4
2024-01-12 00:00:00,98.75
2024-01-15 00:00:00,99.15
2024-01-16 00:00:00,99
2024-01-17 00:00:00,98
2024-01-18 00:00:00,97.25
2024-01-19 00:00:00,96.55
2024-01-22 00:00:00,97.65
2024-01-23 00:00:00,97.5
2024-01-24 00:00:00,96.85
2024-01-25 00:00:00,96.45
2024-01-26 00:00:00,96.7
2024-01-29 00:00:00,96.75
2024-01-30 00:00:00,97.75
2024-01-31 00:00:00,98
2024-01-31 00:00:00,98
2024-02-02 00:00:00,99.15
2024-02-05 00:00:00,97.9
2024-02-06 00:00:00,96.95
2024-02-07 00:00:00,97.65
2024-02-12 00:00:00,97.45
2024-02-13 00:00:00,97.4
2024-02-15 00:00:00,97
2024-02-16 00:00:00,96.8
2024-02-19 00:00:00,96.65
2024-02-20 00:00:00,96.55
2024-02-21 00:00:00,96.6
2024-02-22 00:00:00,96.55
2024-02-23 00:00:00,96.65
2024-02-26 00:00:00,97.4
2024-02-27 00:00:00,97.15
2024-02-28 00:00:00,96.9
2024-02-29 00:00:00,96.9
2024-03-01 00:00:00,97.4
2024-03-04 00:00:00,97.75
2024-03-05 00:00:00,97.4
2024-03-06 00:00:00,97.75
2024-03-07 00:00:00,98
2024-03-08 00:00:00,98.5
2024-03-13 00:00:00,98.35
2024-03-14 00:00:00,98.15
2024-03-15 00:00:00,97.15
2024-03-18 00:00:00,97.25
2024-03-19 00:00:00,97.15
2024-03-20 00:00:00,97.15
2024-03-21 00:00:00,97.4
2024-03-22 00:00:00,98.15
2024-03-25 00:00:00,98.85
2024-03-26 00:00:00,98.75
2024-03-27 00:00:00,98.6
2024-03-28 00:00:00,98.75
2024-04-01 00:00:00,98.85
2024-04-02 00:00:00,98
2024-04-02 00:00:00,98
2024-04-04 00:00:00,97.4
2024-04-05 00:00:00,97.5
2024-04-16 00:00:00,93.8
2024-04-17 00:00:00,93.5
2024-04-18 00:00:00,94.35
2024-04-19 00:00:00,94.3
2024-04-22 00:00:00,93.65
2024-04-23 00:00:00,93.9
2024-04-24 00:00:00,94
2024-04-25 00:00:00,93.35
2024-04-26 00:00:00,92.85
2024-04-29 00:00:00,92.5
2024-04-30 00:00:00,93.45
2024-05-02 00:00:00,93.35
2024-05-03 00:00:00,93.95
2024-05-03 00:00:00,93.95
2024-05-07 00:00:00,95.4
2024-05-08 00:00:00,96.1
2024-05-13 00:00:00,95.75
2024-05-14 00:00:00,95.65
2024-05-15 00:00:00,95.8
2024-05-16 00:00:00,97.45
2024-05-17 00:00:00,97.25
2024-05-20 00:00:00,96.95
2024-05-21 00:00:00,96.65
2024-05-22 00:00:00,96.9
2024-05-27 00:00:00,96.25
2024-05-28 00:00:00,96.3
2024-05-29 00:00:00,95.4
2024-05-30 00:00:00,94.65
2024-05-31 00:00:00,95.25
2024-06-03 00:00:00,95.75
2024-06-03 00:00:00,95.75
2024-06-05 00:00:00,97.25
2024-06-06 00:00:00,97.5
2024-06-07 00:00:00,97.55
2024-06-10 00:00:00,96.65
2024-06-11 00:00:00,96.3
2024-06-12 00:00:00,96.7
2024-06-13 00:00:00,97.45
2024-06-13 00:00:00,97.45
2024-06-19 00:00:00,97.6
2024-06-20 00:00:00,97.45
2024-06-21 00:00:00,97.25
2024-06-24 00:00:00,97.5
2024-06-25 00:00:00,97.5
2024-06-26 00:00:00,97.25
2024-06-27 00:00:00,96.35
2024-06-28 00:00:00,96.6
2024-07-01 00:00:00,95.9
2024-07-02 00:00:00,94.9
2024-07-02 00:00:00,94.9
2024-07-04 00:00:00,94.85
2024-07-05 00:00:00,95.4
2024-07-08 00:00:00,96.1
2024-07-09 00:00:00,96.3
2024-07-10 00:00:00,96.2
2024-07-11 00:00:00,96.2
2024-07-12 00:00:00,96.95
2024-07-15 00:00:00,96.7
2024-07-16 00:00:00,96.75
2024-07-17 00:00:00,97
2024-07-18 00:00:00,97
2024-07-19 00:00:00,96.65
2024-07-22 00:00:00,96.65
2024-07-23 00:00:00,96.7
2024-07-24 00:00:00,96.65
2024-07-25 00:00:00,96.2
2024-07-26 00:00:00,96.25
2024-07-29 00:00:00,96.75
2024-07-30 00:00:00,96.7
2024-07-31 00:00:00,97.1
2024-08-01 00:00:00,97.95
2024-08-02 00:00:00,98.4
2024-08-05 00:00:00,99.3
2024-08-06 00:00:00,99.2
2024-08-07 00:00:00,98.7
2024-08-08 00:00:00,98.45
2024-08-09 00:00:00,98.45
2024-08-12 00:00:00,98.55
2024-08-13 00:00:00,98.85
2024-08-14 00:00:00,99.6
2024-08-15 00:00:00,100.15
2024-08-16 00:00:00,100
2024-08-19 00:00:00,100.5
2024-08-20 00:00:00,100.8
2024-08-21 00:00:00,101.45
2024-08-22 00:00:00,101.65
2024-08-23 00:00:00,101.35
2024-08-26 00:00:00,102.15
2024-08-27 00:00:00,102.2
2024-08-28 00:00:00,101.8
2024-08-29 00:00:00,101.5
2024-08-30 00:00:00,101.05
2024-09-02 00:00:00,100.3
2024-09-03 00:00:00,99.9
2024-09-04 00:00:00,100.35
2024-09-05 00:00:00,101
2024-09-06 00:00:00,101.45
2024-09-09 00:00:00,101.25
2024-09-10 00:00:00,101.45
2024-09-11 00:00:00,101.85
2024-09-12 00:00:00,101.9
2024-09-13 00:00:00,102.15
2024-09-17 00:00:00,103.15
2024-09-18 00:00:00,103.4
2024-09-19 00:00:00,102.6
2024-09-20 00:00:00,102.85
2024-09-23 00:00:00,102.6
2024-09-24 00:00:00,102.3
2024-09-25 00:00:00,102.25
2024-09-26 00:00:00,101.75
2024-09-27 00:00:00,101.55
2024-09-30 00:00:00,101.85
2024-10-01 00:00:00,101.85
2024-10-02 00:00:00,102.1
2024-10-03 00:00:00,102.05
2024-10-04 00:00:00,101.55
2024-10-07 00:00:00,100.6
2024-10-08 00:00:00,100
2024-10-09 00:00:00,100
2024-10-10 00:00:00,99.8
2024-10-11 00:00:00,99.5
2024-10-14 00:00:00,99.45
2024-10-15 00:00:00,99.35
2024-10-16 00:00:00,100
2024-10-17 00:00:00,100.4
2024-10-18 00:00:00,99.4
2024-10-21 00:00:00,99.1
2024-10-22 00:00:00,97.9
2024-10-23 00:00:00,97.2
2024-10-24 00:00:00,97.05
2024-10-25 00:00:00,97.85
2024-10-28 00:00:00,96.8
2024-10-29 00:00:00,97.2
2024-10-30 00:00:00,97.6
2024-10-31 00:00:00,97.45
2024-11-01 00:00:00,96.95
2024-11-04 00:00:00,96.5
2024-11-05 00:00:00,96.8
2024-11-06 00:00:00,95.6
2024-11-07 00:00:00,96.15
2024-11-08 00:00:00,97.2
2024-11-11 00:00:00,97.5
2024-11-12 00:00:00,97.55
2024-11-13 00:00:00,96.7
2024-11-14 00:00:00,95.85
2024-11-15 00:00:00,96.05
2024-11-18 00:00:00,95.8
2024-11-19 00:00:00,95.45
2024-11-20 00:00:00,95.8
2024-11-21 00:00:00,95.75
2024-11-22 00:00:00,95.75
2024-11-25 00:00:00,95.55
2024-11-26 00:00:00,96.15
2024-11-29 00:00:00,97.25
2024-12-02 00:00:00,97.45
2024-12-03 00:00:00,97.45
2024-12-04 00:00:00,97.3
2024-12-05 00:00:00,97.8
2024-12-06 00:00:00,98.05
2024-12-09 00:00:00,98.15
2024-12-10 00:00:00,98.05
2024-12-11 00:00:00,97.75
2024-12-12 00:00:00,97.15
2024-12-13 00:00:00,96.6
2024-12-16 00:00:00,96
2024-12-17 00:00:00,96.05
2024-12-18 00:00:00,96.3
2024-12-19 00:00:00,94.8
2024-12-20 00:00:00,94
2024-12-23 00:00:00,93.75
2024-12-24 00:00:00,93.8
2024-12-27 00:00:00,93.6
2024-12-30 00:00:00,93.15
2025-01-02 00:00:00,93.45
2025-01-03 00:00:00,92.85
2025-01-06 00:00:00,92.2
2025-01-07 00:00:00,92.2
2025-01-08 00:00:00,91.65
2025-01-09 00:00:00,92.2
2025-01-10 00:00:00,92.3
2025-01-13 00:00:00,91.6
2025-01-14 00:00:00,91.25
2025-01-15 00:00:00,91.1
2025-01-16 00:00:00,92.5
2025-01-17 00:00:00,92.55
2025-01-21 00:00:00,93.45
2025-01-22 00:00:00,93.4
2025-01-23 00:00:00,93.25
2025-01-24 00:00:00,93.05
2025-01-30 00:00:00,93.85
2025-01-31 00:00:00,93.8
2025-02-03 00:00:00,93.55
2025-02-04 00:00:00,93.4
2025-02-05 00:00:00,94.05
2025-02-06 00:00:00,95
2025-02-07 00:00:00,95
2025-02-10 00:00:00,94.5
2025-02-11 00:00:00,94.45
2025-02-12 00:00:00,94
2025-02-13 00:00:00,93.15
2025-02-14 00:00:00,93.9
2025-02-18 00:00:00,94.4
2025-02-19 00:00:00,93.85
2025-02-20 00:00:00,93.95
2025-02-21 00:00:00,94.2
2025-02-24 00:00:00,94.7
2025-02-25 00:00:00,95
2025-02-26 00:00:00,95.25
2025-02-27 00:00:00,95.65
2025-02-28 00:00:00,95.85
2025-03-03 00:00:00,95.85
2025-03-04 00:00:00,96.55
2025-03-05 00:00:00,95.95
2025-03-06 00:00:00,95.3
2025-03-07 00:00:00,95.55
2025-03-10 00:00:00,95.4
2025-03-11 00:00:00,95.45
2025-03-12 00:00:00,94.95
2025-03-13 00:00:00,94.7
2025-03-14 00:00:00,94.4
2025-03-17 00:00:00,94.2
2025-03-18 00:00:00,94.15
2025-03-19 00:00:00,93.7
2025-03-20 00:00:00,94.65
2025-03-21 00:00:00,94.55
2025-03-24 00:00:00,93.3
2025-03-25 00:00:00,92.85
2025-03-26 00:00:00,92.5
2025-03-27 00:00:00,92.3
2025-04-08 00:00:00,90.95
2025-04-08 00:00:00,90.95
2025-04-09 00:00:00,87.45
2025-04-10 00:00:00,90.1
2025-04-11 00:00:00,88.25
2025-04-14 00:00:00,88.45
2025-04-15 00:00:00,89.95
2025-04-16 00:00:00,89.85
2025-04-17 00:00:00,90.2
2025-04-21 00:00:00,90.1
2025-04-22 00:00:00,89.65
2025-04-23 00:00:00,90.85
2025-04-24 00:00:00,91.25
2025-04-25 00:00:00,92.3
2025-04-28 00:00:00,92.85
2025-04-29 00:00:00,93.1
2025-04-30 00:00:00,93.4
2025-05-02 00:00:00,92.55
2025-05-05 00:00:00,92.15
2025-05-06 00:00:00,91.35
2025-05-07 00:00:00,92.05
2025-05-08 00:00:00,93.15
2025-05-09 00:00:00,92.95
2025-05-14 00:00:00,92.3
2025-05-15 00:00:00,91.9
2025-05-16 00:00:00,93.35
2025-05-19 00:00:00,92.2
2025-05-20 00:00:00,92.5
2025-05-21 00:00:00,92.25
2025-05-22 00:00:00,91.1
2025-05-23 00:00:00,91.65
2025-05-27 00:00:00,92.35
2025-05-28 00:00:00,92.55
2025-06-02 00:00:00,92.9
2025-06-03 00:00:00,92.85
2025-06-04 00:00:00,92.9
2025-06-05 00:00:00,93.6
2025-06-10 00:00:00,93.45
2025-06-11 00:00:00,93.75
2025-06-12 00:00:00,94.2
2025-06-13 00:00:00,94.95
2025-06-16 00:00:00,94
2025-06-17 00:00:00,93.7
2025-06-18 00:00:00,93.85
2025-06-20 00:00:00,94
2025-06-23 00:00:00,93.95
2025-06-24 00:00:00,94.3
2025-06-25 00:00:00,94.7
2025-06-26 00:00:00,94.85
2025-06-30 00:00:00,94.95
2025-07-01 00:00:00,95.7
2025-07-02 00:00:00,96.15
2025-07-03 00:00:00,96.3
2025-07-07 00:00:00,96
2025-07-08 00:00:00,95.4
2025-07-09 00:00:00,94.95
2025-07-10 00:00:00,95.45
2025-07-11 00:00:00,95.2
2025-07-14 00:00:00,94.55
2025-07-15 00:00:00,94.6
2025-07-16 00:00:00,94.4
2025-07-17 00:00:00,94.35
2025-07-18 00:00:00,94.7
2025-07-21 00:00:00,94.7
2025-07-22 00:00:00,95.15
2025-07-23 00:00:00,95.45
2025-07-24 00:00:00,95.15
2025-07-25 00:00:00,95.45
2025-07-28 00:00:00,95.55
2025-07-29 00:00:00,95.45
2025-07-30 00:00:00,96.25
2025-07-31 00:00:00,96.1
2025-08-01 00:00:00,95.85
2025-08-04 00:00:00,96.15
2025-08-05 00:00:00,96.7
2025-08-06 00:00:00,96.55
2025-08-07 00:00:00,96.45
2025-08-08 00:00:00,96.5
2025-08-11 00:00:00,96.6
2025-08-12 00:00:00,96.65
2025-08-13 00:00:00,96.85
2025-08-14 00:00:00,97.65
2025-08-15 00:00:00,97.3
2025-08-19 00:00:00,96.95
2025-08-20 00:00:00,97.1
2025-08-21 00:00:00,96.95
2025-08-22 00:00:00,96.7
2025-08-25 00:00:00,97.2
2025-08-26 00:00:00,97
2025-08-27 00:00:00,96.6
2025-08-28 00:00:00,96.55
2025-08-29 00:00:00,96.85
2025-09-02 00:00:00,95.95
2025-09-03 00:00:00,95.35
2025-09-04 00:00:00,96.2
2025-09-08 00:00:00,97.75
2025-09-09 00:00:00,97.3
2025-09-10 00:00:00,97.55
2025-09-11 00:00:00,98
2025-09-12 00:00:00,98.95
2025-09-15 00:00:00,98.8
2025-09-16 00:00:00,99.05
2025-09-17 00:00:00,98.8
2025-09-18 00:00:00,98.7
2025-09-19 00:00:00,98.55
2025-09-22 00:00:00,97.9
2025-09-23 00:00:00,97.75
2025-09-24 00:00:00,98.1
2025-09-25 00:00:00,98.05
2025-09-26 00:00:00,97.75
2025-09-29 00:00:00,97.85
2025-09-30 00:00:00,98.1
2025-10-01 00:00:00,98
2025-10-02 00:00:00,98.25
2025-10-03 00:00:00,98.4
2025-10-06 00:00:00,98.1
2025-10-07 00:00:00,98.15
2025-10-08 00:00:00,98.15
2025-10-09 00:00:00,98.35
2025-10-10 00:00:00,98.25
2025-10-14 00:00:00,98.6
2025-10-15 00:00:00,98.4
2025-10-16 00:00:00,98.65
2025-10-17 00:00:00,99.1
2025-10-20 00:00:00,99.1
2025-10-21 00:00:00,99.25
2025-10-22 00:00:00,99.75
2025-10-23 00:00:00,100.05
2025-10-24 00:00:00,99.8
2025-10-27 00:00:00,99.75
2025-10-28 00:00:00,100.3
2025-10-29 00:00:00,100.05
2025-10-30 00:00:00,99.6
2025-10-31 00:00:00,99.4
2025-11-03 00:00:00,99.5
2025-11-04 00:00:00,99.2
2025-11-05 00:00:00,99.1
2025-11-06 00:00:00,98.8
2025-11-06 00:00:00,98.8
2025-11-07 00:00:00,98.95
2025-11-10 00:00:00,98.85
2025-11-12 00:00:00,98.95
2025-11-13 00:00:00,99
2025-11-14 00:00:00,98.9
2025-11-17 00:00:00,98.55
2025-11-18 00:00:00,98.35
2025-11-19 00:00:00,98.25
2025-11-20 00:00:00,98.2
2025-11-21 00:00:00,98.3
2025-11-24 00:00:00,98.35
2025-11-25 00:00:00,98.45
2025-11-26 00:00:00,98.55
2025-11-28 00:00:00,98.7
2025-12-01 00:00:00,98.7
2025-12-02 00:00:00,98.1
2025-12-03 00:00:00,98.2
2025-12-04 00:00:00,98.45
2025-12-05 00:00:00,98.45
2025-12-08 00:00:00,98.25
2025-12-09 00:00:00,98.2
2025-12-10 00:00:00,98.1
2025-12-11 00:00:00,98.8
2025-12-12 00:00:00,98.5
2025-12-15 00:00:00,98.35
2025-12-16 00:00:00,98.35
2025-12-17 00:00:00,98.35
2025-12-18 00:00:00,98.45
2025-12-19 00:00:00,98.6
2025-12-22 00:00:00,98.55
2025-12-23 00:00:00,98.6
2025-12-29 00:00:00,98.6
2025-12-30 00:00:00,98.7
2026-01-02 00:00:00,98.25
2026-01-05 00:00:00,98.15
2026-01-06 00:00:00,97.95
2026-01-07 00:00:00,97.9
2026-01-08 00:00:00,97.9
2026-01-09 00:00:00,97.9
2026-01-12 00:00:00,97.7
2026-01-13 00:00:00,97.5
2026-01-14 00:00:00,97.45
2026-01-15 00:00:00,97.65
2026-01-15 00:00:00,97.65
2026-01-15 00:00:00,97.65
2026-01-20 00:00:00,96.9
2026-01-20 00:00:00,96.9
2026-01-21 00:00:00,96.6
2026-01-21 00:00:00,96.6
2026-01-21 00:00:00,96.6
2026-01-22 00:00:00,97
2026-01-23 00:00:00,97.1
2026-01-26 00:00:00,97.1
2026-01-27 00:00:00,97.3
2026-01-28 00:00:00,97.3
2026-01-29 00:00:00,97.25
2026-01-30 00:00:00,96.9
2026-02-02 00:00:00,96.5
2026-02-03 00:00:00,96.25
2026-02-04 00:00:00,96.45
2026-02-05 00:00:00,96.6
2026-02-06 00:00:00,96.55
